Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
sheep_botfly surprising admirable greenbottle gnat hawkmoth holometabola anglewing
philophylla joyful interesting leptoglossus fenusa dermacentor antheraea megachile
carniolan_bee surprising admirable italian_bee cuckoo-bumblebee hawkmoth holometabola anglewing
italian_bee surprising admirable carniolan_bee cuckoo-bumblebee hawkmoth holometabola anglewing
cuckoo-bumblebee surprising admirable italian_bee carniolan_bee hawkmoth holometabola anglewing
megachilidae joyful interesting gelechiidae tineoidea gracilariidae phyllidae chrysomelidae
megachile joyful interesting leptoglossus philophylla fenusa dermacentor antheraea
fenusa joyful interesting leptoglossus philophylla dermacentor antheraea megachile
phyllidae joyful interesting gelechiidae tineoidea gracilariidae chrysomelidae tortricidae
mirid_bug surprising admirable hawkmoth holometabola anglewing cuckoo-bumblebee italian_bee
leptoglossus joyful interesting philophylla fenusa dermacentor antheraea megachile
pale_chrysanthemum_aphid surprising admirable lantern_fly hawkmoth holometabola anglewing cuckoo-bumblebee
lantern_fly surprising admirable pale_chrysanthemum_aphid hawkmoth holometabola anglewing cuckoo-bumblebee
vanessa joyful interesting leptoglossus philophylla fenusa dermacentor antheraea
anglewing surprising admirable hawkmoth arctiid underwing red_underwing holometabola
tortricidae joyful interesting gelechiidae tineoidea gracilariidae phyllidae chrysomelidae
tineoidea joyful interesting gelechiidae gracilariidae phyllidae chrysomelidae tortricidae
gracilariidae joyful interesting gelechiidae tineoidea phyllidae chrysomelidae tortricidae
gelechiidae joyful interesting tineoidea gracilariidae phyllidae chrysomelidae tortricidae
red_underwing surprising admirable hawkmoth anglewing arctiid underwing holometabola
hawkmoth surprising admirable anglewing arctiid underwing red_underwing holometabola
antheraea joyful interesting leptoglossus philophylla fenusa dermacentor megachile
arctiid surprising admirable hawkmoth anglewing underwing red_underwing holometabola
corn_earworm surprising admirable ascidian_tadpole hominid primate fetus hawkmoth
phoronida joyful interesting platyhelminthes bryophyta pogonophora annelida sipuncula
sipuncula joyful interesting platyhelminthes bryophyta pogonophora annelida nemertea
asteroidea joyful interesting polychaeta tentaculata turbellaria copepoda acnidosporidia
comatulidae joyful interesting rhinolophidae gelechiidae xylariaceae phalaropidae tineoidea
comatula joyful interesting gracula cebuella cnicus ceratophyllum burmannia
muroidea joyful interesting rhinolophidae phyllostomidae zapodidae bradypodidae erinaceidae
nesokia joyful interesting cebuella genetta kogia genus_cabassous bathyergus
hydromys joyful interesting cebuella genetta kogia genus_cabassous bathyergus
water_rat surprising admirable dusky-footed_wood_rat dusky-footed_woodrat hominid primate fetus
onychomys joyful interesting cebuella genetta kogia genus_cabassous bathyergus
dusky-footed_wood_rat surprising admirable dusky-footed_woodrat water_rat hominid primate fetus
dusky-footed_woodrat surprising admirable dusky-footed_wood_rat water_rat hominid primate fetus
pitymys joyful interesting cebuella genetta kogia genus_cabassous bathyergus
dipodomys joyful interesting cebuella genetta kogia genus_cabassous bathyergus
microdipodops joyful interesting cebuella genetta kogia genus_cabassous bathyergus
zapodidae joyful interesting rhinolophidae phyllostomidae muroidea bradypodidae erinaceidae
zapus joyful interesting cebuella genetta kogia genus_cabassous bathyergus
jaculus joyful interesting cebuella genetta kogia genus_cabassous bathyergus
bathyergus joyful interesting cebuella genetta kogia genus_cabassous onychomys
charger surprising admirable arabian prancer crowbait american_saddle_horse mudder
prancer surprising admirable arabian crowbait american_saddle_horse charger mudder
american_saddle_horse surprising admirable arabian prancer crowbait charger mudder
arabian surprising admirable prancer crowbait american_saddle_horse charger mudder
crowbait surprising admirable arabian prancer american_saddle_horse charger mudder
mudder surprising admirable arabian prancer crowbait american_saddle_horse charger
stirk surprising admirable hominid primate fetus grade ayrshire
dogie surprising admirable hominid primate fetus hog persian_lamb
persian_lamb surprising admirable hog hominid primate fetus dogie
merino surprising admirable rambouillet hominid primate fetus grade
rambouillet surprising admirable merino hominid primate fetus grade
cashmere_goat surprising admirable hominid primate fetus rambouillet grade
gazella_subgutturosa surprising admirable harnessed_antelope hominid primate fetus rambouillet
harnessed_antelope surprising admirable gazella_subgutturosa hominid primate fetus rambouillet
striped_muishond surprising admirable hominid primate fetus entlebucher newfoundland
mighty_mouse surprising admirable hominid primate fetus hawkmoth holometabola
genus_cabassous joyful interesting cebuella genetta kogia bathyergus onychomys
priodontes joyful interesting cebuella genetta kogia genus_cabassous bathyergus
bradypodidae joyful interesting rhinolophidae phyllostomidae muroidea zapodidae erinaceidae
coronet surprising admirable skeletal_muscle spine hand horn socket
anthropoidea joyful interesting spirochaetales octopoda scorpionida anseres branchiura
hominoid surprising admirable aegyptopithecus hominid primate fetus angwantibo
homo_soloensis surprising admirable hominid primate fetus angwantibo potto
aegyptopithecus surprising admirable hominoid hominid primate fetus angwantibo
western_lowland_gorilla surprising admirable eastern_lowland_gorilla hominid primate fetus angwantibo
eastern_lowland_gorilla surprising admirable western_lowland_gorilla hominid primate fetus angwantibo
cebuella joyful interesting genetta kogia genus_cabassous bathyergus onychomys
potto surprising admirable angwantibo hominid primate fetus hominoid
angwantibo surprising admirable potto hominid primate fetus hominoid
crossopterygii joyful interesting polychaeta tentaculata turbellaria copepoda acnidosporidia
atlantic_cod surprising admirable hog_sucker pacific_herring hominid primate fetus
pacific_herring surprising admirable european_sole hog_sucker atlantic_cod hominid primate
parr surprising admirable hominid primate fetus stingray spanish_grunt
osteoglossiformes joyful interesting spirochaetales octopoda scorpionida anseres branchiura
belonidae joyful interesting squalidae haemulidae myxinidae rhinolophidae gelechiidae
acanthopterygii joyful interesting spirochaetales octopoda scorpionida anseres branchiura
blue_pike surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish bluegill
bluegill surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish striped_drum
rainbow_runner surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish bluegill
coryphaena_equisetis surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish bluegill
blanquillo surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish bluegill
haemulidae joyful interesting squalidae myxinidae belonidae rhinolophidae gelechiidae
spanish_grunt surprising admirable atlantic_sailfish spearfish pigfish bluegill striped_drum
striped_drum surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish bluegill
pigfish surprising admirable pearly_razorfish spanish_grunt atlantic_sailfish spearfish bluegill
pearly_razorfish surprising admirable pigfish spanish_grunt atlantic_sailfish spearfish bluegill
atlantic_sailfish surprising admirable spearfish spanish_grunt pigfish bluegill striped_drum
spearfish surprising admirable atlantic_sailfish spanish_grunt pigfish bluegill striped_drum
skillet_fish surprising admirable spanish_grunt atlantic_sailfish spearfish pigfish bluegill
ganoidei joyful interesting spirochaetales octopoda scorpionida anseres branchiura
plumed_scorpionfish surprising admirable vermillion_rockfish tub_gurnard painted_greenling spanish_grunt winter_flounder
